,iteration,Pi1,Pi2,Pi3,Pi4,Pi5,Pi6,Pf01,Pf12,Pf23,Pf14,Pf45,Pf56,V1,V2,V3,V4,V5,V6,Sell Price
242,242.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
243,243.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
244,244.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
245,245.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
246,246.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
247,247.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
248,248.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
249,249.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
250,250.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
251,251.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
252,252.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
253,253.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
254,254.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
255,255.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
256,256.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
257,257.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
258,258.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
259,259.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
260,260.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
261,261.0,1999.9999999975348,0.0,0.0,0.0,0.0,0.0,-2000.0,-1.1839347280329093e-09,-4.525304575508926e-10,-1.2815917216357775e-09,-4.953903953719418e-10,-1.7062973256543046e-10,114.0,114.00000000000261,114.0000000000042,114.0000000000025,114.00000000000432,114.0000000000048,195.99999999975842
262,262.0,1600.1184165846491,-1.1895174500446599e-14,-3.7664401834159637e-14,-6.248553948331124e-10,-8.290623163680644e-15,-1.4506233561319591e-10,-1600.1184165838813,-1.4382466218147723e-12,-6.428837865156261e-13,7.692526651220695e-10,1.443680605314048e-10,1.4513093734182754e-10,114.00000000000345,114.00000000000344,114.00000000000342,114.00000000000108,114.00000000000061,114.00000000000018,156.81160482524987
263,263.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
264,264.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
265,265.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
266,266.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
267,267.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
268,268.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
269,269.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
270,270.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
271,271.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
272,272.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
273,273.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
274,274.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
275,275.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
276,276.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
277,277.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
278,278.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
279,279.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
280,280.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
281,281.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
282,282.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
283,283.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
284,284.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
285,285.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
286,286.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
287,287.0,-1.18983631266978e-15,-4.564918883308617e-15,-3.207807702573241e-16,-2.4899201664210473e-15,-4.2147432733812504e-14,-4.341424269351647e-15,-9.228320398209692e-12,-2.452501311221233e-12,-1.013312675055612e-12,-2.605443690991559e-12,-1.0171884047184102e-12,-5.135049813744351e-13,114.0,114.0,114.0,114.0,114.0,114.0,-2.107051078933643e-15
